program_id,rule,occurrence,code,compliance,findings,program_name,nc_link
000000305803,5101:2-12-15 Medical / Physical Care Plans,0,"1. No plan was on file.(Page 1)2. Childs name was missing.3. Name of the condition was missing.4. Indication if medication or medical food is required was missing.5. Signs, symptoms or situations that require staff to take action were missing.6. Activities, foods, environmental conditions to avoid were missing.7. Training instructions for procedures for staff to follow were missing or incomplete.(Page 2)8. Child's name was missing or not attached.9. Child's date of birth was missing or not attached.10. Child's weight was missing or not attached.11. Name of the medication/medical food was missing or not attached.12. Dosage of medication/medical food to be administered was missing or not attached.13. Time for medication/medical food to be administered was missing or not attached.14.  Expiration date for medication/medical food was missing or not attached.15. Symptoms that require staff to administer medication/medical food were missing or not attached.16. Specific instructions to administer the medication/medical food were missing or not attached.17. Actions to be taken if the symptoms do not subside were missing or not attached.18. Physician's signature was missing or not attached.19.  The date of the physician's signature was missing or not attached.(Page 3)20. Child's name was missing.21. Instructions regarding emergency evacuation, if applicable, were missing.22. Signature of parent granting permission to implement the plan and verifying training was missing.23.  Date of parent signature was missing.24. Certified Professional Trainer information was missing.25. Signature of certified professional who trained the program staff was missing, if parent was not the trainer.26. Date of trainer signature was missing.27. Printed name(s)of child care staff member(s) who have received instructions for care and/or have been trained to perform the procedure were missing.28. Signature(s) of child care staff member(s) who have received instructions for care and/or have been trained to perform the procedure were missing.29.  Date of staff signature was missing.30. Administrator/Provider signature was missing31. Date of administrator/Provider was missing.(Page 4)32. Child's name was missing.33. Name of medication or medical food was missing.34. Date the medication/medical food was administered was missing.35. Time medication/medical food was administered was missing.36. Dosage of medication/medical food that was administered was missing.37. Signature of person administering medication/medical food was missing.38. The plan was not followed or implemented.39. The plan was not able to be implemented due to conflicting information.40.  None of the child care staff members trained in the procedures on the JFS 01236 were onsite when a child requiring the plan was present. 41. Child care staff members trained in the procedures on the JFS 01236 were not scheduled to be present the entire the time the child requiring the plan was onsite. 42. None of the child care staff members trained in the procedures on the JFS 01236 accompanied the child requiring the plan during a trip. 43. A child care staff member who had not been trained in the procedures on the JFS 01236 performed the procedure. 44. Medication listed in the procedures to follow was not onsite available to administer as instructed and alternate instructions for this situation were not included on the plan.Provide staff training.  Submit the programs corrective action plan, which includes a copy of the completed JFS 01236, to the Department to verify compliance with the requirements of this rule.",,['17'],ALL AROUND CHILDREN - OAKFIELD,https://childcaresearch.ohio.gov//inspections/305803/2024-11-18/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=6&pi=
000000305803,5101:2-12-19 Supervision,0,"1.Child(ren) were not within both sight and hearing of a child care staff member during indoor play. During the hand washing time, before lunch, in the toddler room, the teacher was not within both sight and hearing, while assisting children in the restroom.2.Child(ren) were not within both sight and hearing of a child care staff member during outdoor play.3.Child(ren) were not within both sight and hearing of a child care staff member more than once. 4.  Staff were not physically present in the space and near enough to respond and reach the child(ren) immediately.  5.Other: [  ]. Children must be supervised according to rule and within both sight and hearing of a child care staff member at all times.   Provide staff training.  Submit the programs corrective action plan, which includes a statement that training was provided, to the Department to verify compliance with the requirements of this rule.",,['1'],ALL AROUND CHILDREN - OAKFIELD,https://childcaresearch.ohio.gov//inspections/305803/2024-11-18/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=6&pi=
000000100075,5101:2-12-25 Medication Administration,0,"1. The medication, medical food, or topical product was no longer needed and had not been removed from the program.2. The medication, medical food, or topical product had expired and had not been removed from the program.3. The prescription label had expired.Submit the program's corrective action plan to the Department to verify compliance with the requirements of this rule.",,['3'],ALL AROUND CHILDREN - STOW,https://childcaresearch.ohio.gov//inspections/100075/2024-12-04/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=6&pi=
000000300889,5101:2-12-16 Emergency Drills,0,1. Monthly fire drills.2. Monthly weather emergency drills (March through September).3. Emergency/lockdown drills in each quarter of the calendar year.Submit the programs corrective action plan to the Department to verify compliance with the requirements of this rule.,,"['1', '2']",ALL AROUND CHILDREN - STRONGSVILLE,https://childcaresearch.ohio.gov//inspections/300889/2024-09-05/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=6&pi=
000000300889,5101:2-12-18 Group Size,0,"During the inspection, group size limitations were not maintained for the group of Toddler 1/Toddler 2 as it was determined there were 16 children grouped together. The group size shall not exceed twice the maximum number of children allowed per Child Care Staff Member. Submit the programs corrective action plan to the Department to verify compliance with the requirements of this rule.",,['-1'],ALL AROUND CHILDREN - STRONGSVILLE,https://childcaresearch.ohio.gov//inspections/300889/2024-09-05/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=6&pi=
000000300889,5101:2-12-20 Cribs,0,"During the inspection, it was determined that at least one crib was not labeled with the child's name, as required by this rule.  Technical assistance was provided at the time of the inspection, and as discussed, please correct this rule noncompliance. A written response for this rule noncompliance is not required at this time.",,['-1'],ALL AROUND CHILDREN - STRONGSVILLE,https://childcaresearch.ohio.gov//inspections/300889/2024-09-05/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=6&pi=
000000300889,5101:2-12-23 Infant Bottle and Food Preparation,0,"During the inspection, it was determined that bottles containing breast milk for a particular infant were not labeled with the childs name and date of preparation or date expressed. Technical assistance was provided at the time of the inspection, and as discussed, please correct this rule noncompliance. A written response for this rule noncompliance is not required at this time.",,['-1'],ALL AROUND CHILDREN - STRONGSVILLE,https://childcaresearch.ohio.gov//inspections/300889/2024-09-05/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=6&pi=
000000300889,5101:2-12-04 Building Department Inspection,0,"1. The [ ] room or space was not approved. 2. Children under school age were being cared for in a building only approved for school age. 3. The space had been modified and not yet inspected and approved. 4. The [   ] floor, which had not been approved by the building department for child care, was being used. 5. The building limitation had been exceeded.  [  ] children were being cared for and the building had been approved for [   ] children. 6. The [   ] room(s) occupancy had been exceeded.  [  ] children were being cared for in this space that had been approved for [  ] children. 7. Care was provided to [  ] children less than two and one-half years of age.  This violated the programs building code limitation in that, [  ].Submit the programs corrective action plan, which includes building approval for use of this space, a written statement that the building occupancy limitations are being maintained, or a written statement that it is no longer being used, to the Department to verify compliance with the requirements of this rule.",,['3'],ALL AROUND CHILDREN - STRONGSVILLE,https://childcaresearch.ohio.gov//inspections/300889/2024-09-05/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=6&pi=
000000300889,5101:2-12-07 Administrator Responsibilities / Requirements,0,"1. At least one administrator, employee or child care staff member (including substitutes) had not created a profile.2. At least one administrator, employee or child care staff member had not created an employment record for the program on or before their first day of employment. 3. At least one administrator, employee or child care staff member had not updated changes to positions or roles within five calendar days of the change.4. The administrator had not assigned at least one employee or child care staff member to the program's organization dashboard. 5. At least one individual's schedule was not current.6. At least one individual's position or role did not include an applicable group assignment.7. At least one individual's employment had not been end dated.8.  Other: [  ]Submit the program's corrective action plan to the Department to verify compliance with the requirements of this rule.",,['7'],ALL AROUND CHILDREN - STRONGSVILLE,https://childcaresearch.ohio.gov//inspections/300889/2024-09-05/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=6&pi=
000000300889,5101:2-12-08 Medical Statement,0,"In review of the staff records, it was determined that an additional report or examination by a licensed physician or a mental health professional was required as there was a concern about an employee's ability to perform required duties. Submit the program's corrective action plan, which includes a copy of the completed medical documentation, to the Department to verify compliance with the requirements of this rule.",,['-1'],ALL AROUND CHILDREN - STRONGSVILLE,https://childcaresearch.ohio.gov//inspections/300889/2024-09-05/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=6&pi=
000000300889,5101:2-12-08 Medical Statement,1,"1. A medical statement was not on file for at least one employee;2. The medical statement(s) on file did not have a date of examination within 12 months of the employees first day of employment;3. Date of examination was missing;4. Signature, business address, or telephone number of the licensed physician, physician assistant, advanced practice nurse, certified midwife, or certified nurse practitioner who completed the examination was missing;5. A statement was missing that verifies the employee is:    a. Physically fit for employment in a program caring for children;    b. Immunized against Tetanus, Diphtheria, Pertussis (Tdap);    c. Immunized against Measles, Mumps, and Rubella (MMR);6. Tuberculosis (TB) screening/test information was missing:    a. Documentation of the screening process to determine if the employee resided in a country identified by the world health organization as having a high burden of TB and arrived in the United States within the five years preceding the date of application for employment.    b. Results of a TB test for employees meeting both criteria in 6a.    c. Results of additional testing for employees with a positive TB test.    d. Written statement, signed by a representative of the TB control unit, that the employee's TB is no longer infectious or the individual is receiving a TB treatment regimen for employees with a positive TB test.7. Other- Doctor who signed does not meet the requirements of rule. Submit the programs corrective action plan, which includes a copy of the completed employee medical statement, or TB results/documentation, to the Department to verify compliance with the requirements of this rule.",,"['3', '7']",ALL AROUND CHILDREN - STRONGSVILLE,https://childcaresearch.ohio.gov//inspections/300889/2024-09-05/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=6&pi=
000000300889,5101:2-12-09 Background Check Requirements,0,"1. The request for a background check for child care was not submitted in the OPR.2. The fingerprints were not submitted electronically according to the process established by BCI.3. The individual(s) had engaged in assigned duties or were near children and preliminary approval from ODJFS was not on file.4. Background checks were not updated every five years. Submit the programs corrective action plan, which includes a copy of the JFS 01176, or a copy of the preliminary approval or a statement that the individual(s) are no longer engaged in assigned duties and are not near children until the preliminary approval has been received, to the Department to verify compliance with the requirements of this rule.",,['4'],ALL AROUND CHILDREN - STRONGSVILLE,https://childcaresearch.ohio.gov//inspections/300889/2024-09-05/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=6&pi=
