program_id,program_name,pdf,Address,City,Zip,Begin-Time,Building-Approval-Date,End-Time,Fire-Inspection-Approval-Date,Food-Service-Risk-Level,Inspection-Date,Inspection-Notice,Inspection-Scope,Infant-Full-Time,Infant-Part-Time,Infant-Total,Older-Toddler-Full-Time,Older-Toddler-Part-Time,Older-Toddler-Total,Preschool-Full-Time,Preschool-Part-Time,Preschool-Total,School-Age-Full-Time,School-Age-Part-Time,School-Age-Total,Total-Capacity-Enrollment-Full-Time,Total-Capacity-Enrollment-License-Capacity,Total-Capacity-Enrollment-Part-Time,Total-Capacity-Enrollment-Total,Total-Under-2-Years-Full-Time,Total-Under-2-Years-License-Capacity,Total-Under-2-Years-Part-Time,Total-Under-2-Years-Total,Young-Toddler-Full-Time,Young-Toddler-Part-Time,Young-Toddler-Total,Maximum-Under-2,No-Low-Risk,No-Moderate-Risk,No-Rules-with-Non-compliances,No-Serious-Risk,Occupancy-Limit,Program-Name,Reviewer,Use-Group-Code
2220026911,THE EAGLES LEARNING CENTER AND CHILDCARE LLC,https://childcaresearch.ohio.gov//pdf/002220026911_2024-08-14_ANNUAL.pdf,600 W EXCHANGE ST,AKRON,44302,8:25 AM,04/12/2022,2:00 PM,01/31/2024,Exempt,08/29/2024,Unannounced,Full,5.0,0.0,5.0,2.0,0.0,2.0,8.0,0.0,8.0,0.0,15.0,15.0,10.0,89,15.0,34.0,9.0,89.0,0.0,9.0,4.0,0.0,4.0,132,18.0,3.0,17.0,0.0,132,Little Explorers Learning Center,REBECCA COY,E
2220026920,Y CHILD DEVELOPMENT CENTER AT FAIR HAVEN,https://childcaresearch.ohio.gov//pdf/002220026920_2025-01-08_ANNUAL.pdf,2901 FAIR RD.,SIDNEY,45365,10:15 AM,02/15/2013,12:07 PM,11/27/2023,Level II,08/05/2024,Unannounced,Full,8.0,0.0,8.0,5.0,0.0,5.0,17.0,0.0,17.0,0.0,31.0,31.0,22.0,57,31.0,71.0,18.0,17.0,0.0,18.0,10.0,0.0,10.0,,14.0,1.0,14.0,0.0,273,Rise Up Daycare & Learning Center,JO ELLEN MORTON-CONRAD,E
2220026936,A BETTER DAY ACADEMY,https://childcaresearch.ohio.gov//pdf/002220026936_2024-10-03_ANNUAL.pdf,3128 MAYFIELD RD,CLEVELAND HEIGHTS,44118,9:15 AM,12/28/2022,2:23 PM,11/10/2022,Exempt,10/03/2024,Unannounced,Full,14.0,5.0,19.0,10.0,0.0,10.0,18.0,2.0,20.0,0.0,13.0,13.0,28.0,83,15.0,73.0,24.0,32.0,6.0,30.0,10.0,1.0,11.0,,5.0,3.0,8.0,0.0,91,A Better Day Academy,MARY WOODLAND,E
2220026942,"SKYFALL EARLY LEARNING CENTER, LLC",https://childcaresearch.ohio.gov//pdf/002220026942_2024-12-10_ANNUAL.pdf,4311 DAHLIA DRIVE,TOLEDO,43611,1:15 PM,,3:15 PM,10/22/2024,,12/10/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,57,0.0,4.0,2.0,57.0,0.0,2.0,2.0,0.0,2.0,,7.0,0.0,6.0,0.0,,"Skyfall Early Learning Center, LLC",Maribeth Tercha,
2220026973,SMALL BODIES BIG MINDS,https://childcaresearch.ohio.gov//pdf/002220026973_2024-12-20_ANNUAL.pdf,1566 AKRON PENINSULA RD,AKRON,44313,10:55 AM,01/03/2023,1:55 PM,10/09/2023,Exempt,12/20/2024,Unannounced,Full,4.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,9.0,19.0,0.0,19.0,28.0,55,0.0,35.0,7.0,20.0,0.0,7.0,3.0,0.0,3.0,20,4.0,1.0,6.0,0.0,56,Small Bodies Big Minds,SARAH HEIL-HINTON,E
2220026987,"POOH BEARS HUNNY STOP ENRICHMENT CENTER, CHILDCARE AND BEFORE &  AFTER SCHOOL",https://childcaresearch.ohio.gov//pdf/002220026987_2024-09-05_ANNUAL.pdf,5065 NORTHFIELD RD.,BEDFORD HEIGHTS,44146,10:30 AM,09/19/2022,1:45 PM,09/15/2022,Level III,09/05/2024,Unannounced,Full,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,229,0.0,4.0,2.0,74.0,0.0,2.0,1.0,0.0,1.0,,11.0,1.0,11.0,0.0,,"Pooh Bears Hunny Stop Enrichment Center,
Childcare and Before & After School",CYNTHIA PAYNE,E
2220026992,BELPRE ELEMENTARY KIDS ON CAMPUS,https://childcaresearch.ohio.gov//pdf/002220026992_2024-10-30_ANNUAL.pdf,2000 ROCKLAND AVE,BELPRE,45714,4:00 PM,,6:15 PM,,Level III,10/30/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,91,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,1.0,6.0,0.0,,Belpre Elementary Kids on Campus,BEVERLY JAMES,
2220027001,GLASS CITY CHILDCARE,https://childcaresearch.ohio.gov//pdf/002220027001_2024-07-29_ANNUAL.pdf,3006 MONROE,TOLEDO,43606,5:50 PM,02/21/2023,8:00 PM,12/01/2023,Level III,07/29/2024,Unannounced,Full,11.0,0.0,11.0,6.0,0.0,6.0,36.0,0.0,36.0,36.0,0.0,36.0,78.0,63,0.0,94.0,16.0,43.0,0.0,16.0,5.0,0.0,5.0,72,13.0,6.0,15.0,0.0,72,Glass City Childcare,Beverly Sutter,E
2220027003,GREAT BEGINNINGS ACADEMY,https://childcaresearch.ohio.gov//pdf/002220027003_2024-07-23_ANNUAL.pdf,100 OUTERBELT STREET,COLUMBUS,43213,8:40 AM,09/06/2022,3:45 PM,09/19/2022,Level III,07/23/2024,Unannounced,Full,19.0,0.0,19.0,8.0,0.0,8.0,35.0,0.0,35.0,24.0,0.0,24.0,67.0,153,0.0,102.0,35.0,11.0,0.0,35.0,16.0,0.0,16.0,11,21.0,2.0,17.0,0.0,186,Great Beginnings Academy,Rebecca Worrell,E
2220027011,UTICA SACC,https://childcaresearch.ohio.gov//pdf/002220027011_2024-08-22_ANNUAL.pdf,367 CHURCH ST,UTICA,43080,7:15 AM,,8:40 AM,,Level IV,08/22/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,72,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,Utica SACC,Sara Goke,
2220027012,NEWTON SACC,https://childcaresearch.ohio.gov//pdf/002220027012_2024-09-20_ANNUAL.pdf,6645 MT VERNON RD,NEWARK,43055,7:00 AM,,8:35 AM,,Level II,09/20/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,72,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,3.0,0.0,,Newton SACC,LISA NUTTER,School Building
2220027014,LITTLE CUBS ADVENTURES AND LEARNING,https://childcaresearch.ohio.gov//pdf/002220027014_2024-08-22_ANNUAL.pdf,1621 N 21ST STREET,NEWARK,43055,9:38 AM,,10:01 AM,08/15/2024,Exempt,08/23/2024,Unannounced,Full,0.0,0.0,0.0,5.0,0.0,5.0,13.0,0.0,13.0,0.0,0.0,0.0,,,,,0.0,22.0,0.0,0.0,0.0,0.0,0.0,,4.0,1.0,5.0,0.0,,Little Cubs Adventures and Learning,HEATHER WARES,
2220027018,LITTLE PANTHERS CHILD CARE,https://childcaresearch.ohio.gov//pdf/002220027018_2024-08-20_ANNUAL.pdf,13455 BOLEN RD NE,NEWARK,43055,7:44 AM,10/17/2022,8:57 AM,10/03/2023,Level III,08/22/2024,Unannounced,Full,10.0,0.0,10.0,3.0,0.0,3.0,48.0,0.0,48.0,18.0,0.0,18.0,,,,,20.0,24.0,0.0,20.0,10.0,0.0,10.0,24,22.0,3.0,20.0,0.0,56,Little Panthers Child Care,LISA NUTTER,E
2220027021,BABIES N BEYOND CHILDCARE,https://childcaresearch.ohio.gov//pdf/002220027021_2024-09-11_ANNUAL.pdf,3125 DOUGLAS ROAD,TOLEDO,43606,5:00 PM,,7:40 PM,04/02/2024,,09/11/2024,Unannounced,Full,6.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,46,2.0,11.0,7.0,7.0,0.0,7.0,1.0,0.0,1.0,,18.0,2.0,18.0,0.0,,Babies N Beyond Childcare,Heather Sanchez,
2220027023,PEACE DIVINE CHILD CARE,https://childcaresearch.ohio.gov//pdf/002220027023_2024-07-31_ANNUAL.pdf,991 WORTHINGTON WOOD LOOP RD,WORTHINGTON,43085,8:00 AM,06/18/2021,10:00 AM,08/02/2022,Level III,08/01/2024,Unannounced,Full,10.0,0.0,10.0,7.0,0.0,7.0,35.0,0.0,35.0,14.0,0.0,14.0,,,,,15.0,60.0,0.0,15.0,5.0,0.0,5.0,60,21.0,2.0,17.0,0.0,100,Peace Divine child care,HEATHER WARES,E
2220027027,KARING4KIDS WITH CRE8TIVE MINDZ LEARNING UNIVERSITY,https://childcaresearch.ohio.gov//pdf/002220027027_2024-09-11_ANNUAL.pdf,4263 MONROE ST,TOLEDO,43606,2:00 PM,11/02/2022,3:30 PM,11/02/2022,Level III,09/11/2024,Unannounced,Full,11.0,0.0,11.0,3.0,0.0,3.0,25.0,0.0,25.0,6.0,0.0,6.0,34.0,84,0.0,49.0,15.0,33.0,0.0,15.0,4.0,0.0,4.0,34,8.0,2.0,9.0,0.0,96,"KARING4KIDS WITH CRE8TIVE MINDZ
LEARNING UNIVERSITY",Beverly Sutter,E
2220027031,THE BABES & SUCKLINGS CHILD CARE CENTERS LTD.,https://childcaresearch.ohio.gov//pdf/002220027031_2024-01-08_ANNUAL.pdf,1511 MADISON AVENUE,TOLEDO,43604,10:45 AM,09/12/2013,12:00 PM,10/05/2022,Exempt,01/08/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,14.0,22,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,5.0,0.0,,"The Babes & Sucklings Child Care Centers
LTD.",Heather Sanchez,E
2220027065,ANGELS DAYCARE,https://childcaresearch.ohio.gov//pdf/002220027065_2024-10-07_ANNUAL.pdf,5736 CHEVROLET BOULEVARD,PARMA,44130,9:30 AM,,1:00 PM,09/24/2024,Level III,10/07/2024,Unannounced,Full,7.0,0.0,7.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,6.0,6.0,19.0,70,6.0,42.0,17.0,45.0,0.0,17.0,10.0,0.0,10.0,,5.0,0.0,5.0,0.0,,Angels Daycare,PATRICIA REMINGTON,
2220027094,MEDO CHILDCARE LLC,https://childcaresearch.ohio.gov//pdf/002220027094_2024-11-07_ANNUAL.pdf,1033 OLD HENDERSON RD,COLUMBUS,43220,9:30 AM,,2:30 PM,10/20/2022,Level III,11/07/2024,Unannounced,Full,16.0,0.0,16.0,5.0,0.0,5.0,29.0,0.0,29.0,36.0,0.0,36.0,70.0,81,0.0,96.0,26.0,26.0,0.0,26.0,10.0,0.0,10.0,45,14.0,5.0,16.0,0.0,113,Medo Childcare LLC,Bradie McAfee,E
2220027097,LITTLE LEARNERS PREP ACADEMY,https://childcaresearch.ohio.gov//pdf/002220027097_2024-11-12_ANNUAL.pdf,5075 BRITTON PARKWAY,HILLIARD,43026,9:30 AM,,5:30 PM,12/04/2023,Level III,11/12/2024,Unannounced,Full,10.0,0.0,10.0,10.0,0.0,10.0,25.0,0.0,25.0,11.0,0.0,11.0,46.0,249,0.0,65.0,19.0,82.0,0.0,19.0,9.0,0.0,9.0,,11.0,2.0,9.0,0.0,,Little Learners Prep Academy,Alisha Goddard,
2220027131,NEW LIFE CHILDCARE CENTER,https://childcaresearch.ohio.gov//pdf/002220027131_2024-08-13_ANNUAL.pdf,4080 CALL RD,PERRY,44081,10:30 AM,02/07/2023,3:35 PM,08/08/2022,Exempt,08/13/2024,Unannounced,Full,10.0,2.0,12.0,8.0,1.0,9.0,24.0,1.0,25.0,2.0,0.0,2.0,34.0,58,2.0,55.0,17.0,39.0,2.0,19.0,7.0,0.0,7.0,E,4.0,3.0,6.0,0.0,86,New Life Childcare Center,Kathryn Noftz,E
2220027146,"BINATI CHILDCARE TWO, LLC",https://childcaresearch.ohio.gov//pdf/002220027146_2024-09-04_ANNUAL.pdf,3629 CLEVELAND AVE.,COLUMBUS,43224,10:00 AM,12/29/2022,11:30 AM,11/14/2022,Level III,09/06/2024,Unannounced,Full,6.0,0.0,6.0,4.0,0.0,4.0,18.0,0.0,18.0,29.0,0.0,29.0,,,,,6.0,26.0,0.0,6.0,0.0,0.0,0.0,,14.0,2.0,11.0,0.0,97,"Binati Childcare Two, LLC",LISA NUTTER,E
2220027160,KIDZ KARE KAZTLE LLC,https://childcaresearch.ohio.gov//pdf/002220027160_2024-10-01_ANNUAL.pdf,1216 AMERITECH BLVD.,YOUNGSTOWN,44509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220027161,MARYMAC CHILD DEVELOPMENT,https://childcaresearch.ohio.gov//pdf/002220027161_2024-09-16_ANNUAL.pdf,3996 WARRENSVILLE CENTER ROAD,WARRENSVILLE HEIGHTS,44122,10:00 AM,12/02/2022,12:30 PM,01/05/2023,Exempt,09/16/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,1.0,1.0,9.0,22,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,,Marymac Child Development,CYNTHIA PAYNE,E
2220027191,LEARNING GROVE/FAMILIESFORWARD - BOND HILL,https://childcaresearch.ohio.gov//pdf/002220027191_2024-10-24_ANNUAL.pdf,1510 CALIFORNIA AVE.,CINCINNATI,45237,2:00 PM,,3:45 PM,02/29/2024,Level IV,10/24/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,12.0,48.0,60.0,12.0,620,72.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,4.0,0.0,,"Learning Grove/Families FORWARD - Bond
Hill",Kristin Blassingame,
2220027192,NEVAEH'S NEST ENRICHMENT CENTER,https://childcaresearch.ohio.gov//pdf/002220027192_2024-12-16_ANNUAL.pdf,3591 LEE RD.,SHAKER HEIGHTS,44120,9:00 AM,03/12/2024,10:45 AM,08/14/2024,Level III,12/16/2024,Unannounced,Full,8.0,0.0,8.0,6.0,0.0,6.0,8.0,0.0,8.0,0.0,4.0,4.0,14.0,31,4.0,27.0,9.0,15.0,0.0,9.0,1.0,0.0,1.0,,5.0,1.0,6.0,0.0,49,Nevaeh's Nest Enrichment Center,Brittani Aloi,E
2220027196,LEARNING GROVE/FAMILIESFORWARD - CARSON,https://childcaresearch.ohio.gov//pdf/002220027196_2025-01-16_ANNUAL.pdf,4323 GLENWAY AVE.,CINCINNATI,45205,2:20 PM,,4:30 PM,07/31/2024,Level IV,01/16/2025,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0,252,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,3.0,0.0,,Learning Grove/Families FORWARD - Carson,Kristin Blassingame,
2220027238,TEENY TINY BRAINS LEARNING CENTER 2 LLC,https://childcaresearch.ohio.gov//pdf/002220027238_2024-12-03_ANNUAL.pdf,5380 PLEASANT AVE UNIT 3A,FAIRFIELD,45014,9:30 AM,,12:30 PM,11/21/2022,Exempt,12/03/2024,Unannounced,Full,1.0,0.0,1.0,4.0,0.0,4.0,9.0,0.0,9.0,12.0,0.0,12.0,25.0,47,0.0,30.0,5.0,13.0,0.0,5.0,4.0,0.0,4.0,,14.0,1.0,12.0,0.0,,Teeny Tiny Brains Learning Center 2 LLC,Yolonda McIntosh,1-4
2220027241,TAYLOR ACT OF LEARNING (YELADIM) ACADEMY,https://childcaresearch.ohio.gov//pdf/002220027241_2024-07-03_ANNUAL.pdf,13712 BELLAIRE ROAD,CLEVELAND,44135,9:37 AM,11/11/2022,2:44 PM,11/14/2023,Level III,07/03/2024,Unannounced,Full,6.0,0.0,6.0,1.0,0.0,1.0,8.0,0.0,8.0,16.0,0.0,16.0,25.0,160,0.0,32.0,7.0,22.0,0.0,7.0,1.0,0.0,1.0,22,13.0,4.0,14.0,0.0,160,Taylor Act of Learning (Yeladim) Academy,Sara Davis,E
2220027246,LITTLE FRIENDS LLC,https://childcaresearch.ohio.gov//pdf/002220027246_2024-08-13_ANNUAL.pdf,2974 COMPTON RD,CINCINNATI,45251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220027249,LITTLE BUSY BEEZ EARLY LEARNING CHILDHOOD CENTER LLC,https://childcaresearch.ohio.gov//pdf/002220027249_2024-07-18_ANNUAL.pdf,10578 NORTHFIELD RD,NORTHFIELD,44067,9:30 AM,12/18/2020,1:30 PM,01/29/2024,Level III,07/18/2024,Unannounced,Full,5.0,0.0,5.0,4.0,0.0,4.0,10.0,0.0,10.0,8.0,0.0,8.0,22.0,67,0.0,31.0,9.0,55.0,0.0,9.0,4.0,0.0,4.0,55,16.0,0.0,14.0,0.0,67,"LITTLE BUSY BEEZ EARLY LEARNING
CHILDHOOD CENTER LLC",SHAWN CRAWFORD,E
2220027252,NOTABLY GIFTED ARTS ACADEMY INC,https://childcaresearch.ohio.gov//pdf/002220027252_2025-01-13_ANNUAL.pdf,2800 E RIVER ROAD,MORAINE,45439,3:00 PM,10/14/2022,5:30 PM,06/12/2024,Exempt,01/13/2025,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,20.0,20.0,4.0,222,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,1.0,11.0,0.0,371,Notably Gifted Arts Academy Inc,BRENDA MEYER,
2220027262,CREATIVE MINDS LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/002220027262_2024-09-18_ANNUAL.pdf,645 HEATH RD,HEATH,43056,8:30 AM,,12:15 PM,01/02/2024,,09/18/2024,Unannounced,Full,8.0,0.0,8.0,3.0,0.0,3.0,23.0,0.0,23.0,0.0,17.0,17.0,26.0,82,17.0,60.0,17.0,34.0,0.0,17.0,9.0,0.0,9.0,,4.0,1.0,4.0,0.0,,CREATIVE MINDS LEARNING CENTER,Lia Seabrook,
2220027263,SYLVANIA CHILDREN'S CENTER - HOLLAND SYLVANIA,https://childcaresearch.ohio.gov//pdf/002220027263_2024-08-26_ANNUAL.pdf,5045 W. SYLVANIA AVE.,TOLEDO,43623,11:00 AM,11/28/2022,12:30 PM,11/22/2022,Level III,08/26/2024,Unannounced,Full,10.0,0.0,10.0,14.0,0.0,14.0,48.0,0.0,48.0,0.0,0.0,0.0,62.0,135,0.0,102.0,40.0,46.0,0.0,40.0,30.0,0.0,30.0,,0.0,0.0,0.0,0.0,79,Sylvania Children's Center - Holland,Beverly Sutter,E
2220027267,THE GODDARD SCHOOL,https://childcaresearch.ohio.gov//pdf/002220027267_2024-08-19_ANNUAL.pdf,5601 DARROW RD,HUDSON,44236,9:00 AM,09/18/2006,2:00 PM,11/30/2023,Level II,08/19/2024,Unannounced,Full,36.0,0.0,36.0,17.0,0.0,17.0,50.0,0.0,50.0,19.0,0.0,19.0,86.0,171,0.0,146.0,60.0,151.0,0.0,60.0,24.0,0.0,24.0,,6.0,1.0,6.0,0.0,278,The Goddard School,AQILA BROWN,E
2220027280,TONS OF FUN DAYCARE ENRICHMENT CENTER,https://childcaresearch.ohio.gov//pdf/002220027280_2024-12-19_ANNUAL.pdf,1534 S. GREEN RD,SOUTH EUCLID,44121,11:15 AM,,2:30 PM,10/05/2024,,12/19/2024,Unannounced,Full,5.0,0.0,5.0,1.0,0.0,1.0,11.0,0.0,11.0,0.0,10.0,10.0,12.0,47,10.0,31.0,9.0,22.0,0.0,9.0,4.0,0.0,4.0,,2.0,0.0,2.0,0.0,,Tons of Fun Daycare Enrichment Center,LAKESHA ALLEN,
2220027313,GODDARD SCHOOL ANNEX,https://childcaresearch.ohio.gov//pdf/002220027313_2024-09-12_ANNUAL.pdf,1318 NAGEL RD,CINCINNATI,45255,9:15 AM,02/15/2023,12:55 PM,03/08/2024,Exempt,09/12/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,26.0,0.0,26.0,43.0,50,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,3.0,0.0,54,Goddard School Annex,BRIAN CHASTAIN,E
2220027318,AL MAHDI ACADEMY,https://childcaresearch.ohio.gov//pdf/002220027318_2024-10-23_ANNUAL.pdf,6004 HILL AVE,TOLEDO,43615,8:30 AM,10/27/2022,11:30 AM,04/05/2023,Exempt,10/23/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,20.0,63,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,1.0,5.0,0.0,159,Al Mahdi Academy,SARA DIERKSHEIDE,A-3
2220027334,LITTLE EXPLORERS LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/002220027334_2024-08-29_ANNUAL.pdf,2041 W AIRPORT,SWANTON,43558,8:25 AM,04/12/2022,2:00 PM,01/31/2024,Exempt,08/29/2024,Unannounced,Full,5.0,0.0,5.0,2.0,0.0,2.0,8.0,0.0,8.0,0.0,15.0,15.0,10.0,89,15.0,34.0,9.0,89.0,0.0,9.0,4.0,0.0,4.0,132,18.0,3.0,17.0,0.0,132,Little Explorers Learning Center,REBECCA COY,E
2220027337,"SPROUT EARLY EDUCATION CENTER ON HIGH, LLC",https://childcaresearch.ohio.gov//pdf/002220027337_2024-08-07_ANNUAL.pdf,1392-1396 SOUTH HIGH STREET,COLUMBUS,43207,9:00 AM,,2:11 PM,,,08/07/2024,Unannounced,Full,8.0,0.0,8.0,2.0,0.0,2.0,6.0,0.0,6.0,0.0,0.0,0.0,8.0,98,0.0,19.0,11.0,37.0,0.0,11.0,3.0,0.0,3.0,,10.0,2.0,10.0,0.0,,"Sprout Early Education Center on High, LLC",BEVERLY JAMES,
2220027338,MIAMI VALLEY CDC- HOPE CENTER,https://childcaresearch.ohio.gov//pdf/002220027338_2025-01-23_ANNUAL.pdf,1816 HARVARD BOULEVARD,DAYTON,45406,11:30 AM,02/14/2020,12:15 PM,10/07/2024,Exempt,01/23/2025,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,17,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,5.0,0.0,220,Miami Valley CDC- Hope Center,BRENDA MEYER,E
2220027353,MOSAIC EARLY LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/002220027353_2024-09-16_ANNUAL.pdf,874 ORCHARD ST,TOLEDO,43609,9:15 AM,,11:30 AM,09/03/2024,,09/16/2024,Unannounced,Full,8.0,0.0,8.0,1.0,0.0,1.0,20.0,0.0,20.0,0.0,0.0,0.0,21.0,97,0.0,33.0,12.0,97.0,0.0,12.0,4.0,0.0,4.0,,17.0,2.0,15.0,0.0,,Mosaic Early Learning Center,Heather Sanchez,
2220027366,STEPPING STONES ACADEMY LLC,https://childcaresearch.ohio.gov//pdf/002220027366_2024-11-07_ANNUAL.pdf,128 RAYNES ROAD,MINGO JUNCTION,43938,10:40 AM,09/10/2024,12:30 PM,07/31/2024,Level III,11/07/2024,Unannounced,Full,8.0,0.0,8.0,11.0,0.0,11.0,14.0,0.0,14.0,0.0,0.0,0.0,25.0,51,0.0,33.0,8.0,13.0,0.0,8.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,56,Stepping Stones Academy LLC,JENNIFER COPE,E
2220027370,ICARE AT NITE,https://childcaresearch.ohio.gov//pdf/002220027370_2024-08-28_ANNUAL.pdf,5824 LEE ROAD SOUTH,MAPLE HEIGHTS,44137,6:00 PM,02/06/2023,8:00 PM,11/02/2022,Level III,08/28/2024,Unannounced,Full,11.0,0.0,11.0,8.0,0.0,8.0,18.0,0.0,18.0,0.0,11.0,11.0,26.0,71,11.0,56.0,19.0,24.0,0.0,19.0,8.0,0.0,8.0,,4.0,2.0,7.0,0.0,71,iCare at Nite,Tamela Green,E
2220027373,DYNASTY CHILD CARE CENTER,https://childcaresearch.ohio.gov//pdf/002220027373_2024-09-12_ANNUAL.pdf,2121 S REYNOLDS RD,TOLEDO,43614,9:30 AM,03/02/2023,12:15 PM,01/30/2023,Level I,09/12/2024,Unannounced,Full,11.0,0.0,11.0,6.0,0.0,6.0,9.0,0.0,9.0,0.0,0.0,0.0,15.0,49,0.0,32.0,17.0,38.0,0.0,17.0,6.0,0.0,6.0,,10.0,2.0,10.0,0.0,49,Dynasty Child Care Center,SARA DIERKSHEIDE,E
2220027391,KIDS 'R' KIDS LIBERTY TOWNSHIP,https://childcaresearch.ohio.gov//pdf/002220027391_2024-07-16_ANNUAL.pdf,6532 PRINCETON GLENDALE ROAD,LIBERTY TOWNSHIP,45011,9:00 AM,06/09/2008,3:30 PM,01/08/2024,Level III,07/16/2024,Unannounced,Full,15.0,0.0,15.0,13.0,0.0,13.0,50.0,0.0,50.0,73.0,0.0,73.0,136.0,226,0.0,175.0,39.0,64.0,0.0,39.0,24.0,0.0,24.0,,11.0,1.0,12.0,0.0,273,Kids 'R' Kids Liberty Township,Steffani Roberts,E
2220027396,IN HIS CARE EARLY EDUCATION PROGRAM,https://childcaresearch.ohio.gov//pdf/002220027396_2024-08-15_ANNUAL.pdf,6049 CLEVELAND AVENUE,COLUMBUS,43231,9:00 AM,,1:42 PM,02/09/2024,Level II,08/15/2024,Unannounced,Full,8.0,0.0,8.0,8.0,0.0,8.0,7.0,0.0,7.0,19.0,0.0,19.0,34.0,94,0.0,49.0,15.0,38.0,0.0,15.0,7.0,0.0,7.0,,16.0,6.0,18.0,0.0,,In His Care Early Education Program,ANNE BLANKESTYN,
2220027399,BLUE STARS ACADEMY LLC,https://childcaresearch.ohio.gov//pdf/002220027399_2024-10-23_ANNUAL.pdf,1993 ZETTLER CENTER DR,COLUMBUS,43223,9:30 AM,02/15/2013,7:15 PM,11/02/2022,Level II,10/23/2024,Unannounced,Full,2.0,0.0,2.0,1.0,0.0,1.0,12.0,0.0,12.0,0.0,37.0,37.0,13.0,49,37.0,55.0,5.0,25.0,0.0,5.0,3.0,0.0,3.0,,17.0,3.0,14.0,0.0,,Blue Stars Academy LLC,JO ELLEN MORTON-CONRAD,E
2220027407,RISE UP DAYCARE & LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/002220027407_2024-08-05_ANNUAL.pdf,1408 OAKLAND PARK,COLUMBUS,43224,10:15 AM,,12:07 PM,11/27/2023,,08/05/2024,Unannounced,Full,8.0,0.0,8.0,5.0,0.0,5.0,17.0,0.0,17.0,0.0,31.0,31.0,22.0,57,31.0,71.0,18.0,17.0,0.0,18.0,10.0,0.0,10.0,,14.0,1.0,14.0,0.0,,Rise Up Daycare & Learning Center,JO ELLEN MORTON-CONRAD,
